localisation_de_la_scene;code_postal;longitude;latitude;id_localisation
12 quai des celestins;75004;2.36132293;48.85212471;504
12 quai henri iv;75004;2.36400914;48.84803335;505
12 rue albert roussel;75017;2.305525;48.891976;506
12 rue auguste comte;75006;2.336289;48.844249;507
12 rue barbette;75003;2.36064;48.858946;508
12 rue beaurepaire;75010;2.36367374;48.86970166;509
12 rue bernoulli;75008;2.31970086;48.88068515;510
12 rue biot;75017;2.32629012;48.88423552;511
12 rue boussingault;75013;2.34571494;48.82320876;512
12 rue cantagrel;75013;2.37650076;48.82666715;513
12 rue cortambert;75116;2.28049834;48.86247192;514
12 rue cujas;75005;2.343298;48.847547;515
12 rue d aumale;75009;2.3363258;48.87811832;516
12 rue de babylone;75007;2.32512546;48.85178158;517
12 rue de berri;75008;2.30443913;48.87249771;518
12 rue de jouy;75004;2.35817;48.854994;519
12 rue de l ecole de medecine;75006;2.34075904;48.85125256;520
12 rue de la butte aux cailles;75013;2.35129629;48.82798528;521
12 rue de laborde;75008;2.3209435;48.87580065;522
12 rue de lota;75116;2.27574756;48.86695609;523
12 rue de marignan;75008;2.30647636;48.86851213;524
12 rue de marseille;75010;2.36381271;48.87157599;525
12 rue de martignac;75007;2.3189835;48.85874307;526
12 rue de nesle;75006;2.33879882;48.85534923;527
12 rue de presbourg;75116;2.29287998;48.87395428;528
12 rue de singer;75016;2.2787290000000002;48.855613;529
12 rue de solferino;75007;2.32274565;48.8593827;530
12 rue de torcy chantier gcc;75018;2.364076;48.891254;531
12 rue deguerry;75011;2.37377235;48.86882381;532
12 rue des barres;75004;2.35532074;48.85534247;533
12 rue des mathurins;75009;2.3296609999999998;48.872994;534
12 rue du 4 septembre;75002;2.3374610000000002;48.869537;535
12 rue du borrego;75020;2.39894426;48.87258704;536
12 rue du docteur blanche;75016;2.26558235;48.85488815;537
12 rue du parc royal;75003;2.36281664;48.85875069;538
12 rue du quatre septembre;75002;2.3374610000000002;48.869537;539
12 rue du renard;75004;2.352329;48.858822;540
12 rue du renard;75014;2.3231479999999998;48.831390999999996;541
12 rue emile level;75017;2.31806904;48.89270095;542
12 rue feydeau pub le truskel;75002;2.341326;48.870076;543
12 rue francis ponge;75019;2.39465824;48.88213786;544
12 rue frochot;75009;2.3374538;48.88164094;545
12 rue froissart;75003;2.36518857;48.86183146;546
12 rue gambey;75011;2.37188169;48.86536403;547
12 rue joseph de maistre;75018;2.33312259;48.88648245;548
12 rue joseph de maistre le terrass hotel;75018;2.333111;48.886486;549
12 rue lacuee;75012;2.369665;48.849465;550
12 rue laferriere;75009;2.33841508;48.87877583;551
12 rue lagarde;75005;2.34788548;48.84024104;552
12 rue lambert;75018;2.34570846;48.88884165;553
12 rue magenta;93500;2.391091;48.90082;554
12 rue malebranche;75005;2.3418464;48.84665029;555
12 rue marbeuf;75008;2.30274582;48.86778091;556
12 rue marguerite duras;75013;2.38077033;48.82951457;557
12 rue nicole reine lepaute;75013;2.38104847;48.8264622;558
12 rue pierre castagnou;75014;2.32592005;48.83274771;559
12 rue presbourg;75016;2.292878;48.873946;560
12 rue rochebrune;75011;2.37942076;48.86101675;561
12 rue saint jean;75017;2.32471805;48.8887916;562
12 rue saint vincent;75018;2.34176321;48.88842985;563
12 rue steinkerque;75018;2.3436500000000002;48.883676;564
12 villa riberolle;75020;2.39692928;48.85789323;565
120 boulevard de rochechouart;75018;2.340149;48.8823;566
120 boulevard richard lenoir;75011;2.3707111100000002;48.86500025;567
120 rue de menilmontant;75020;2.39504626;48.86991965;568
120 rue des dames;75017;2.31570426;48.88221986;569
120 rue du faubourg du temple;75011;2.37637252;48.87170475;570
120 rue saint denis;75002;2.35029808;48.8646014;571
121 avenue parmentier;75011;2.37184052;48.8686712;572
121 boulevard raspail;75006;2.32883453;48.84534304;573
121 rue de l universite;75007;2.30919181;48.86106031;574
122 boulevard de clichy;75018;2.33001648;48.88462775;575
122 quai de jemmapes;75010;2.36422062;48.87533944;576
122 rue de menilmontant;75020;2.39526301;48.86993823;577
123 rue de reuilly;75012;2.394875;48.840608;578
124 avenue du general leclerc;75014;2.32564297;48.82462032;579
124 rue de tolbiac;75013;2.35947094;48.82627967;580
124 rue de turenne;75003;2.36481123;48.86392903;581
125 boulevard bessieres;75017;2.31416085;48.89433277;582
125 boulevard montparnasse;75006;2.331142;48.841696;583
125 boulevard pereire;75017;2.29672009;48.88443909;584
125 rue de grenelle;75007;2.31633352;48.8577534;585
125 rue vieille du temple;75003;2.363272;48.861386;586
126 rue compans;75019;2.38875278;48.88154718;587
126 rue reaumur;75002;2.34394149;48.86819882;588
127 avenue de flandre;75019;2.377927;48.89191791;589
127 boulevard vincent auriol;75013;2.36415006;48.83326807;590
127 quai de valmy;75010;2.3637573;48.875927;591
127 rue de grenelle;75007;2.315867;48.857803;592
127 rue du faubourg saint honore;75008;2.309406;48.873274;593
128 avenue de choisy;75013;2.35965776;48.82677772;594
128 avenue de france;75013;2.376001;48.831668;595
128 avenue mozart;75016;2.266413;48.849376;596
128 quai de bercy;75012;2.38441217;48.83241038;597
129 boulevard de magenta;75010;2.3517504;48.8808081;598
129 rue de caulaincourt;75018;2.342408;48.88987;599
129 rue de sevres;75006;2.318554;48.847445;600
12b rue theodule ribot;75017;2.30062358;48.87983618;601
13 15 rue des petites ecuries;75010;2.351829;48.872579;602
13 avenue de la motte picquet;75007;2.30879969;48.85625706;603
13 avenue de la porte d ivry;75013;2.37171473;48.82007304;604
13 avenue de la porte de choisy;75013;2.36570283;48.81849051;605
13 avenue du nouveau conservatoire;75019;2.38962172;48.88911644;606
13 avenue du pere lachaise;75020;2.39772438;48.86424039;607
13 avenue du president wilson palais tokyo ;75016;2.297061;48.864632;608
13 boulevard de clichy;75009;2.33812335;48.88206683;609
13 boulevard de courcelles;75008;2.31555457;48.8810376;610
13 boulevard du fort de vaux;75017;2.30334978;48.89272805;611
13 boulevard du temple;75003;2.3659491;48.86395708;612
13 passage de menilmontant;75011;2.38186591;48.86483772;613
13 place d aligre;75012;2.378688;48.849065;614
13 place du pantheon;75005;2.34551527;48.84560979;615
13 place valhubert;75005;2.36384539;48.84409896;616
13 rue alphand;75013;2.34861375;48.82811721;617
13 rue beaurepaire;75010;2.36373255;48.87041383;618
13 rue clement marot;75008;2.30324375;48.86757293;619
13 rue custine;75018;2.34857296;48.88780191;620
13 rue de berri;75008;2.30413647;48.87250454;621
13 rue de bretagne;75003;2.36352871;48.86225373;622
13 rue de charonne;75011;2.37435287;48.85278319;623
13 rue de clignancourt;75018;2.3470992;48.88476404;624
13 rue de l aubrac;75012;2.3864217500000002;48.83481733;625
13 rue de la banque;75002;2.34061798;48.86754054;626
13 rue de la grange aux belles;75010;2.365164;48.873962;627
13 rue de la paix;75002;2.331098;48.869325;628
13 rue de medicis;75006;2.33999066;48.84802936;629
13 rue de phalsbourg;75017;2.30886888;48.8821471;630
13 rue de savies;75020;2.39116608;48.87153854;631
13 rue des barres;75004;2.35526097;48.85541058;632
13 rue des beaux arts;75006;2.33523451;48.85635707;633
13 rue des fosses saint bernard;75005;2.35524167;48.84854736;634
13 rue des frigos;75013;2.37982112;48.83091179;635
13 rue des sablons;75116;2.28376323;48.8659968;636
13 rue du chateau d eau;75010;2.36056781;48.86985948;637
13 rue du temple brasserie ;75004;2.353063;48.858223;638
13 rue dupont des loges;75007;2.30272207;48.85908633;639
13 rue edouard robert;75012;2.39917795;48.83689818;640
13 rue faidherbe;75011;2.383439;48.851653;641
13 rue henner;75009;2.3331101800000003;48.880654559999996;642
13 rue interieure;75008;2.32522331;48.87584674;643
13 rue jacques louvel tessier;75010;2.369656;48.871181;644
13 rue jean mace;75011;2.38342415;48.85310812;645
13 rue jules valles;75011;2.38499756;48.85388839;646
13 rue lebouteux;75017;2.31572388;48.88324997;647
13 rue louvel tessier;75010;2.369656;48.871181;648
13 rue malebranche;75005;2.34221783;48.84641355;649
13 rue philippe de girard;75010;2.36136371;48.88212245;650
13 rue saint sabin;75011;2.37188128;48.85536123;651
13 rue sorbier;75020;2.39145071;48.8669164;652
13 rue vulpian;75013;2.34649;48.83154;653
130 avenue daumesnil;75012;2.38833749;48.84110408;654
130 boulevard de belleville;75020;2.37753053;48.87188692;655
130 boulevard richard lenoir;75011;2.37021811;48.86563492;656
131 boulevard exelmans;75016;2.25892517;48.84733423;657
131 boulevard vincent auriol;75013;2.3634518;48.83303575;658
131 rue belliard;75018;2.33540714;48.89632117;659
131 rue michel ange le palais du bonheur;75016;2.257753;48.839066;660
131 rue oberkampf;75011;2.37994458;48.86636174;661
132 boulevard de grenelle;75015;2.29801602;48.84881771;662
132 boulevard de la villette;75019;2.37057435;48.87865524;663
132 rue de rennes;75006;2.325902;48.846156;664
133 avenue d italie;75013;2.35932968;48.82129102;665
133 avenue de france;75013;2.37547191;48.83151465;666
133 boulevard exelmans;75016;2.25902847;48.84748685;667
133 rue damremont;75018;2.33816955;48.89651591;668
133 rue du faubourg saint antoine;75011;2.377769;48.850942;669
133 rue du mont cenis;75018;2.346563;48.896757;670
135 avenue daumesnil;75012;2.38344702;48.843583699999996;671
135 boulevard exelmans;75016;2.25913007;48.84763001;672
136 avenue de suffren;75015;2.300316;48.85136;673
136 rue lamarck;75018;2.33210899;48.89091973;674
137 avenue de choist;75013;2.359029;48.827028;675
137 rue du faubourg du temple;75010;2.37647921;48.87196741;676
137 rue saint antoine;75004;2.35965111;48.85526129;677
138 avenue des champs elysees;75008;2.29927543;48.87279425;678
138 avenue parmentier;75011;2.37186497;48.86912974;679
138 boulevard de l hopital;75013;2.35686298;48.83376892;680
138 rue de grenelle;75007;2.31686793;48.85780816;681
138 rue marcadet;75018;2.33923804;48.89137779;682
139 rue de bercy;75012;2.37793523;48.84100373;683
139 rue de bercy minist economie finances;75012;2.377966;48.841025;684
139 rue du chateau des rentiers;75013;2.36465811;48.8291273;685
139 rue mouffetard;75005;2.34983494;48.83983818;686
139 rue pelleport;75020;2.39779;48.873045;687
13b rue ambroise pare;75010;2.35168996;48.88194681;688
14 43 rue dulong;75017;2.316246;48.885227;689
14 50 rue des rondeaux;75020;2.397806;48.863104;690
14 avenue charles floquet;75007;2.2948792;48.85566459;691
14 avenue hoche;75008;2.30214547;48.87694341;692
14 avenue parmentier;75011;2.37943538;48.85955085;693
14 avenue richerand;75010;2.36640864;48.87231046;694
14 boulevard de menilmontant;75020;2.38965047;48.85895435;695
14 boulevard de strasbourg;75010;2.35520662;48.87059893;696
14 boulevard haussmann;75009;2.337208;48.872542;697
14 boulevard saint germain;75005;2.35430402;48.84958813;698
14 cite dupetit thouars;75003;2.362594;48.86625;699
14 passage de l industrie;75010;2.354623;48.871231;700
14 place dauphine;75001;2.342619;48.85677;701
14 place jacques bonsergent;75010;2.3608268900000002;48.87135783;702
14 quai de la seine;75019;2.37149916;48.88508048;703
14 quai de seine cinema mk2;75019;2.371493;48.885073;704
14 rue augustin thierry;75019;2.39334608;48.8763927;705
14 rue beranger;75003;2.36383625;48.86603619;706
14 rue biot;75017;2.32617817;48.88435625;707
14 rue bois le vent;75016;2.276467;48.857662;708
14 rue bonaparte;75006;2.33449851;48.85649138;709
14 rue cardinal mercier;75009;2.33013634;48.88117361;710
14 rue croce spinelli;75014;2.3171167;48.83510655;711
14 rue d aumale;75009;2.33617819;48.87816916;712
14 rue de bretagne;75003;2.36289681;48.86282447;713
14 rue de charonne;75011;2.37445426;48.85261056;714
14 rue de la croix nivert;75015;2.300243;48.847111;715
14 rue de marseille;75010;2.36394537;48.87162083;716
14 rue de trevise;75009;2.34529;48.87347;717
14 rue de trevise theatre de trevise;75009;2.34529;48.87347;718
14 rue denoyez;75020;2.3785944199999998;48.87162959;719
14 rue deparcieux;75014;2.32605535;48.83584387;720
14 rue des barres;75004;2.35544714;48.85546795;721
14 rue des panoyaux;75020;2.38555931;48.86626349;722
14 rue des recollets;75010;2.3613659399999998;48.87462375;723
14 rue des saules;75018;2.33984474;48.88816421;724
14 rue du bois le vent;75016;2.276467;48.857662;725
14 rue du cambodge;75020;2.3979107;48.8664589;726
14 rue du pressoir;75020;2.38341532;48.86881927;727
14 rue du professeur florian delbarre;75015;2.27159907;48.83927949;728
14 rue du temple bhv ;75004;2.353421;48.858275;729
14 rue du verbois;75003;2.359269;48.866791;730
14 rue du vertbois;75003;2.359269;48.866791;731
14 rue duperre;75009;2.3359757;48.88212714;732
14 rue duquesne ministere de la sante ;75007;2.309094;48.852121;733
14 rue francois coppee ecole f coppee;75015;2.287832;48.839869;734
14 rue francois miron;75004;2.35550759;48.85583084;735
14 rue hegesippe moreau;75018;2.32717698;48.88747132;736
14 rue irenee blanc;75020;2.40716611;48.86560492;737
14 rue jean mace;75011;2.383415;48.853253;738
14 rue jules siegfried;75020;2.40762133;48.86605544;739
14 rue leconte de lisle;75016;2.26832737;48.84860355;740
14 rue leopold bellan;75002;2.34604247;48.86659312;741
14 rue lincoln;75008;2.303157;48.870512;742
14 rue margueritte;75017;2.301091;48.880356570000004;743
14 rue marie et louise;75010;2.36637277;48.87202969;744
14 rue marx dormoy;75018;2.35959395;48.8856588;745
14 rue maspero;75116;2.27202358;48.85963375;746
14 rue nungesser et coli;75016;2.252466;48.844856;747
14 rue philippe de girard;75010;2.36207836;48.88230816;748
14 rue ramey;75018;2.34716747;48.88795182;749
14 rue raymond aron;75013;2.37435018;48.8352303;750
14 rue saint julien le pauvre;75005;2.34684109;48.85226749;751
14 rue vulpian;75013;2.346426;48.831862;752
140 rue de belleville;75020;2.38985206;48.87527558;753
140 rue du faubourg saint honore;75008;2.311454;48.872714;754
140 rue rambuteau;75001;2.34505669;48.86319645;755
140 voie georges pompidou;75001;2.34501955;48.85767461;756
141 avenue jean jaures;75019;2.38432084;48.88664664;757
141 boulevard mortier;75020;2.40796668;48.87396619;758
142 quai de jemmapes;75010;2.36564419;48.87673941;759
142 rue d avron;75020;2.40960884;48.8532328;760
142 rue de charonne;75011;2.38875066;48.85525822;761
142 rue saint maur;75011;2.37485333;48.86863039;762
143 avenue de suffren;75007;2.30743831;48.8473351;763
143 avenue victor hugo;75016;2.279854;48.867212;764
143 rue de la roquette;75011;2.38448586;48.85898643;765
143 rue mouffetard;75005;2.35007051;48.83963385;766
143 rue saint denis;75002;2.35009266;48.86458164;767
143 rue saint honore tabac brasserie l oratoire;75001;2.340608;48.861797;768
144 boulevard exelmans;75016;2.25984355;48.84768125;769
144 rue d avron;75020;2.40977567;48.85326259;770
144 rue du faubourg saint martin;75010;2.35939902;48.87504953;771
144 rue mouffetard;75005;2.349878;48.839247;772
145 avenue de villiers;75017;2.29217179;48.88543772;773
145 boulevard saint germain;75006;2.3342517;48.85327842;774
145 boulevard serurier;75019;2.39422498;48.88572898;775
145 rue du faubourg saint denis;75010;2.35638679;48.87819598;776
145 rue du faubourg saint martin;75010;2.3607052299999998;48.87670936;777
145 rue nationale;75013;2.3636538;48.83132781;778
145 rue pelleport;75020;2.39779108;48.87348538;779
146 avenue ledru rollin;75011;2.37853129;48.85512683;780
146 quai de jemmapes;75010;2.3658458700000002;48.87697306;781
146 rue du faubourg poissonniere;75009;2.349026;48.87758;782
147 boulevard saint germain;75006;2.33376164;48.85353868;783
147 rue cardinet;75017;2.31525555;48.88835327;784
147 rue de rennes;75006;2.32585182;48.84570513;785
148 avenue de clichy;75017;2.31960117;48.89107558;786
148 avenue gambetta;75020;2.406186;48.875389;787
149 rue de charenton;75012;2.3823346499999998;48.84506603;788
149 rue saint honore;75001;2.339698;48.862012;789
14b avenue hoche;75008;2.30194369;48.87685926;790
14t rue frederick lemaitre;75020;2.39242343;48.87411444;791
15 17 rue malebranche;75005;2.341902;48.84649;792
15 avenue charles floquet;75007;2.29523467;48.85577524;793
15 avenue de choisy;75013;2.36381982;48.82089048;794
15 avenue du recteur poincare;75016;2.27133;48.853169;795
15 avenue felix d herelle;75016;2.257044;48.834759;796
15 avenue felix d herelle tennis club de paris;75016;2.257044;48.834759;797
15 avenue foch;75116;2.29085831;48.87281807;798
15 avenue hoche;75008;2.303128;48.876948;799
15 avenue junot;75018;2.33573838;48.88809672;800
15 avenue montaigne;75008;2.30327875;48.86567195;801
15 avenue montaigne le manko;75008;2.30344;48.865596;802
15 avenue robert schuman;75007;2.30701612;48.86162246;803
15 boulevard davout;75020;2.411032;48.848415;804
15 boulevard de clichy;75009;2.33784993;48.88210668;805
15 boulevard delessert;75016;2.28639237;48.85875547;806
15 boulevard diderot;75012;2.37126437;48.84573173;807
15 boulevard du palais;75004;2.34522908;48.85440742;808
15 boulevard jourdan;75014;2.33972789;48.81981727;809
15 boulevard raspail;75007;2.326215;48.854434;810
15 boulevard voltaire;75011;2.36719011;48.86569654;811
15 passage du bureau;75011;2.39305086;48.85499278;812
15 place charles de gaulle;75116;2.29339093;48.87389069;813
15 place dauphine;75001;2.34226861;48.85634567;814
15 place du pantheon;75005;2.34526675;48.84566447;815
15 place richard baret;75017;2.3217884;48.88407922;816
15 quai de l oise;75019;2.38322682;48.89066692;817
15 quai des grands augustins;75006;2.343524;48.853979;818
15 quai malaquais;75006;2.3342644200000002;48.85789846;819
15 rue beaujon;75008;2.29721142;48.87525854;820
15 rue buffon;75005;2.36203674;48.84258994;821
15 rue chaptal;75009;2.33338334;48.88074373;822
15 rue chateaubriand;75008;2.301138;48.8733551;823
15 rue d edimbourg;75008;2.32051039;48.87935283;824
