date_de_debut;date_de_fin;fk_oeuvre;fk_realisateur_ice;id_periode
2016-07-08;2016-07-08;732;173;689
2016-07-09;2016-07-09;803;644;690
2016-07-11;2016-07-11;67;678;691
2016-07-11;2016-07-11;153;114;692
2016-07-11;2016-07-11;221;133;693
2016-07-11;2016-07-11;332;601;694
2016-07-11;2016-07-11;493;373;695
2016-07-11;2016-07-11;732;173;696
2016-07-11;2016-07-11;753;549;697
2016-07-11;2016-07-13;153;114;698
2016-07-11;2016-07-15;405;617;699
2016-07-12;2016-07-12;67;678;700
2016-07-12;2016-07-12;351;591;701
2016-07-12;2016-07-12;358;105;702
2016-07-12;2016-07-12;732;173;703
2016-07-13;2016-07-13;427;273;704
2016-07-13;2016-07-13;493;373;705
2016-07-13;2016-07-13;732;173;706
2016-07-13;2016-07-13;753;549;707
2016-07-15;2016-07-15;351;591;708
2016-07-15;2016-07-15;358;105;709
2016-07-17;2016-07-17;351;591;710
2016-07-18;2016-07-18;364;207;711
2016-07-18;2016-07-18;405;617;712
2016-07-18;2016-07-19;263;322;713
2016-07-18;2016-07-19;332;601;714
2016-07-18;2016-07-19;753;549;715
2016-07-18;2016-07-22;405;617;716
2016-07-18;2016-07-22;478;348;717
2016-07-19;2016-07-19;67;678;718
2016-07-19;2016-07-19;237;391;719
2016-07-19;2016-07-19;405;617;720
2016-07-19;2016-07-19;427;273;721
2016-07-19;2016-07-19;667;662;722
2016-07-19;2016-07-20;229;268;723
2016-07-19;2016-07-20;263;322;724
2016-07-19;2016-07-21;364;207;725
2016-07-20;2016-07-20;67;678;726
2016-07-20;2016-07-20;351;591;727
2016-07-20;2016-07-20;427;273;728
2016-07-20;2016-07-20;543;24;729
2016-07-20;2016-07-20;753;549;730
2016-07-21;2016-07-21;229;268;731
2016-07-21;2016-07-21;332;601;732
2016-07-21;2016-07-21;351;591;733
2016-07-21;2016-07-21;405;617;734
2016-07-21;2016-07-21;427;273;735
2016-07-21;2016-07-22;102;570;736
2016-07-22;2016-07-22;221;133;737
2016-07-22;2016-07-22;543;24;738
2016-07-22;2016-07-23;427;273;739
2016-07-22;2016-07-29;364;207;740
2016-07-24;2016-07-24;351;591;741
2016-07-25;2016-07-25;67;678;742
2016-07-25;2016-07-25;405;617;743
2016-07-25;2016-07-25;444;177;744
2016-07-25;2016-07-25;457;505;745
2016-07-25;2016-07-25;543;24;746
2016-07-25;2016-07-28;478;348;747
2016-07-25;2016-07-29;229;268;748
2016-07-25;2016-07-29;336;622;749
2016-07-25;2016-07-29;405;617;750
2016-07-26;2016-07-27;221;133;751
2016-07-26;2016-07-27;457;505;752
2016-07-26;2016-07-27;543;24;753
2016-07-27;2016-07-27;457;505;754
2016-07-27;2016-07-29;493;373;755
2016-07-28;2016-07-28;457;505;756
2016-07-28;2016-07-28;753;549;757
2016-07-29;2016-07-29;336;622;758
2016-07-29;2016-07-29;351;591;759
2016-07-29;2016-07-29;478;348;760
2016-07-29;2016-07-29;559;39;761
2016-07-29;2016-07-29;753;549;762
2016-07-30;2016-07-30;220;641;763
2016-07-30;2016-07-30;229;268;764
2016-07-30;2016-07-30;559;39;765
2016-08-01;2016-08-01;405;617;766
2016-08-01;2016-08-01;426;96;767
2016-08-01;2016-08-01;448;5;768
2016-08-01;2016-08-01;478;348;769
2016-08-01;2016-08-02;97;527;770
2016-08-01;2016-08-02;364;207;771
2016-08-01;2016-08-02;457;505;772
2016-08-01;2016-08-03;229;268;773
2016-08-01;2016-08-03;753;549;774
2016-08-01;2016-08-05;405;617;775
2016-08-02;2016-08-02;405;617;776
2016-08-02;2016-08-02;426;96;777
2016-08-02;2016-08-02;459;130;778
2016-08-02;2016-08-03;459;130;779
2016-08-03;2016-08-03;97;527;780
2016-08-03;2016-08-03;284;559;781
2016-08-03;2016-08-03;364;207;782
2016-08-03;2016-08-03;426;96;783
2016-08-03;2016-08-03;457;505;784
2016-08-03;2016-08-05;459;130;785
2016-08-04;2016-08-04;97;527;786
2016-08-04;2016-08-04;426;96;787
2016-08-04;2016-08-04;685;299;788
2016-08-04;2016-08-04;753;549;789
2016-08-05;2016-08-05;97;527;790
2016-08-05;2016-08-05;364;207;791
2016-08-05;2016-08-05;426;96;792
2016-08-05;2016-08-05;457;505;793
2016-08-05;2016-08-05;459;130;794
2016-08-05;2016-08-05;478;348;795
2016-08-05;2016-08-05;685;299;796
2016-08-05;2016-08-05;753;549;797
2016-08-08;2016-08-08;95;577;798
2016-08-08;2016-08-08;269;635;799
2016-08-08;2016-08-08;336;622;800
2016-08-08;2016-08-08;364;207;801
2016-08-08;2016-08-08;426;96;802
2016-08-08;2016-08-08;457;505;803
2016-08-08;2016-08-08;478;348;804
2016-08-08;2016-08-08;732;173;805
2016-08-08;2016-08-09;229;268;806
2016-08-08;2016-08-12;97;527;807
2016-08-09;2016-08-09;336;622;808
2016-08-09;2016-08-09;364;207;809
2016-08-09;2016-08-10;269;635;810
2016-08-09;2016-08-10;457;505;811
2016-08-09;2016-08-11;426;96;812
2016-08-10;2016-08-10;305;508;813
2016-08-10;2016-08-11;555;693;814
2016-08-10;2016-08-12;336;622;815
2016-08-11;2016-08-11;305;508;816
2016-08-11;2016-08-11;453;533;817
2016-08-11;2016-08-11;457;505;818
2016-08-11;2016-08-12;269;635;819
2016-08-12;2016-08-12;336;622;820
2016-08-12;2016-08-12;364;207;821
2016-08-12;2016-08-12;426;96;822
2016-08-12;2016-08-12;457;505;823
2016-08-12;2016-08-12;478;348;824
2016-08-13;2016-08-13;269;635;825
2016-08-13;2016-08-13;388;201;826
2016-08-15;2016-08-15;97;527;827
2016-08-15;2016-08-15;543;24;828
2016-08-15;2016-08-16;426;96;829
2016-08-15;2016-08-18;97;527;830
2016-08-16;2016-08-16;269;635;831
2016-08-16;2016-08-16;344;419;832
2016-08-16;2016-08-16;364;207;833
2016-08-16;2016-08-16;388;201;834
2016-08-16;2016-08-16;426;96;835
2016-08-16;2016-08-16;825;209;836
2016-08-16;2016-08-17;202;228;837
2016-08-16;2016-08-17;457;505;838
2016-08-16;2016-08-18;493;373;839
2016-08-17;2016-08-17;5;632;840
2016-08-17;2016-08-17;111;694;841
2016-08-17;2016-08-17;364;207;842
2016-08-17;2016-08-17;388;201;843
2016-08-17;2016-08-17;426;96;844
2016-08-18;2016-08-18;5;632;845
2016-08-18;2016-08-18;111;694;846
2016-08-18;2016-08-18;286;552;847
2016-08-18;2016-08-18;336;622;848
2016-08-18;2016-08-18;426;96;849
2016-08-18;2016-08-18;457;505;850
2016-08-19;2016-08-19;5;632;851
2016-08-19;2016-08-19;97;527;852
2016-08-19;2016-08-19;111;694;853
2016-08-19;2016-08-19;202;228;854
2016-08-19;2016-08-19;286;552;855
2016-08-19;2016-08-19;336;622;856
2016-08-19;2016-08-19;426;96;857
2016-08-19;2016-08-19;457;505;858
2016-08-22;2016-08-22;97;527;859
2016-08-22;2016-08-22;153;114;860
2016-08-22;2016-08-22;269;635;861
2016-08-22;2016-08-22;336;622;862
2016-08-22;2016-08-22;364;207;863
2016-08-22;2016-08-22;457;505;864
2016-08-22;2016-08-22;489;489;865
2016-08-22;2016-08-22;493;373;866
2016-08-22;2016-08-23;111;694;867
2016-08-22;2016-08-23;737;706;868
2016-08-22;2016-08-24;426;96;869
2016-08-22;2016-08-26;605;29;870
2016-08-22;2016-08-29;153;114;871
2016-08-23;2016-08-23;153;114;872
2016-08-23;2016-08-23;457;505;873
2016-08-23;2016-08-23;489;489;874
2016-08-23;2016-08-23;508;22;875
2016-08-23;2016-08-23;560;293;876
2016-08-23;2016-08-23;777;530;877
2016-08-23;2016-08-24;5;632;878
2016-08-23;2016-08-24;269;635;879
2016-08-23;2016-08-26;364;207;880
2016-08-24;2016-08-24;111;694;881
2016-08-24;2016-08-24;388;201;882
2016-08-24;2016-08-24;457;505;883
2016-08-24;2016-08-24;493;373;884
2016-08-24;2016-08-25;489;489;885
2016-08-24;2016-08-25;737;706;886
2016-08-25;2016-08-25;5;632;887
2016-08-25;2016-08-25;111;694;888
2016-08-25;2016-08-25;426;96;889
2016-08-25;2016-08-25;555;693;890
2016-08-25;2016-08-25;777;530;891
2016-08-25;2016-08-26;388;201;892
2016-08-25;2016-08-26;453;533;893
2016-08-26;2016-08-26;111;694;894
2016-08-26;2016-08-26;269;635;895
2016-08-26;2016-08-26;457;505;896
2016-08-26;2016-08-26;489;489;897
2016-08-26;2016-08-26;493;373;898
2016-08-26;2016-08-26;555;693;899
2016-08-26;2016-08-26;559;39;900
2016-08-26;2016-08-26;737;706;901
2016-08-27;2016-08-27;559;39;902
2016-08-28;2016-08-28;614;9;903
2016-08-29;2016-08-29;111;694;904
2016-08-29;2016-08-29;364;207;905
2016-08-29;2016-08-29;388;201;906
2016-08-29;2016-08-29;543;24;907
2016-08-29;2016-08-29;559;39;908
2016-08-29;2016-08-29;605;29;909
2016-08-29;2016-08-29;614;9;910
2016-08-29;2016-08-29;737;706;911
2016-08-29;2016-08-30;555;693;912
2016-08-29;2016-08-31;493;373;913
2016-08-29;2016-09-02;5;632;914
2016-08-30;2016-08-30;111;694;915
2016-08-30;2016-08-30;364;207;916
2016-08-30;2016-08-30;388;201;917
2016-08-30;2016-08-30;543;24;918
2016-08-30;2016-08-30;559;39;919
2016-08-30;2016-08-30;737;706;920
2016-08-30;2016-08-31;153;114;921
2016-08-30;2016-09-01;202;228;922
2016-08-31;2016-08-31;111;694;923
2016-08-31;2016-08-31;388;201;924
2016-08-31;2016-08-31;555;693;925
2016-08-31;2016-08-31;737;706;926
2016-08-31;2016-08-31;777;530;927
2016-08-31;2016-09-02;364;207;928
2016-09-01;2016-09-01;153;114;929
2016-09-01;2016-09-01;737;706;930
2016-09-01;2016-09-02;111;694;931
2016-09-02;2016-09-02;153;114;932
2016-09-02;2016-09-02;388;201;933
2016-09-02;2016-09-02;555;693;934
2016-09-02;2016-09-02;559;39;935
2016-09-02;2016-09-02;737;706;936
2016-09-03;2016-09-03;777;530;937
2016-09-04;2016-09-04;717;408;938
2016-09-05;2016-09-05;2;345;939
2016-09-05;2016-09-05;111;694;940
2016-09-05;2016-09-05;202;228;941
2016-09-05;2016-09-05;229;269;942
2016-09-05;2016-09-05;388;201;943
2016-09-05;2016-09-05;489;489;944
2016-09-05;2016-09-05;491;58;945
2016-09-05;2016-09-05;493;373;946
2016-09-05;2016-09-05;559;39;947
2016-09-05;2016-09-05;777;530;948
2016-09-05;2016-09-06;388;201;949
2016-09-05;2016-09-08;559;39;950
2016-09-06;2016-09-06;2;345;951
2016-09-06;2016-09-06;111;694;952
2016-09-06;2016-09-06;202;228;953
2016-09-06;2016-09-06;491;58;954
2016-09-06;2016-09-06;605;29;955
2016-09-06;2016-09-06;777;530;956
2016-09-06;2016-09-08;489;489;957
2016-09-07;2016-09-07;111;694;958
2016-09-07;2016-09-07;555;693;959
2016-09-07;2016-09-07;560;293;960
2016-09-07;2016-09-07;825;209;961
2016-09-07;2016-09-08;605;29;962
2016-09-08;2016-09-08;111;694;963
2016-09-08;2016-09-08;345;230;964
2016-09-08;2016-09-08;453;533;965
2016-09-08;2016-09-08;555;693;966
2016-09-08;2016-09-08;560;293;967
2016-09-08;2016-09-08;737;706;968
2016-09-08;2016-09-08;777;530;969
2016-09-08;2016-09-08;825;209;970
2016-09-09;2016-09-09;5;632;971
2016-09-09;2016-09-09;111;694;972
2016-09-09;2016-09-09;153;114;973
2016-09-09;2016-09-09;345;230;974
2016-09-09;2016-09-09;489;489;975
2016-09-09;2016-09-09;555;693;976
2016-09-09;2016-09-09;559;39;977
2016-09-09;2016-09-09;605;29;978
2016-09-09;2016-09-09;777;530;979
2016-09-09;2016-09-10;345;230;980
2016-09-10;2016-09-10;605;29;981
2016-09-12;2016-09-12;2;345;982
2016-09-12;2016-09-12;5;632;983
2016-09-12;2016-09-12;153;114;984
2016-09-12;2016-09-12;345;230;985
2016-09-12;2016-09-12;491;58;986
2016-09-12;2016-09-12;555;693;987
2016-09-12;2016-09-14;430;40;988
2016-09-12;2016-09-14;737;706;989
2016-09-13;2016-09-13;2;345;990
2016-09-13;2016-09-13;5;632;991
2016-09-13;2016-09-13;345;230;992
2016-09-13;2016-09-13;404;20;993
2016-09-13;2016-09-13;555;693;994
2016-09-13;2016-09-13;605;29;995
2016-09-14;2016-09-14;2;345;996
2016-09-14;2016-09-14;5;632;997
2016-09-14;2016-09-14;338;491;998
2016-09-14;2016-09-14;555;693;999
2016-09-14;2016-09-14;605;29;1000
2016-09-14;2016-09-15;345;230;1001
2016-09-15;2016-09-15;2;345;1002
2016-09-15;2016-09-15;5;632;1003
2016-09-15;2016-09-15;338;491;1004
2016-09-15;2016-09-15;555;693;1005
2016-09-15;2016-09-16;430;40;1006
2016-09-16;2016-09-16;2;345;1007
2016-09-16;2016-09-16;345;230;1008
2016-09-16;2016-09-16;427;273;1009
2016-09-16;2016-09-16;555;693;1010
2016-09-16;2016-09-16;609;711;1011
2016-09-19;2016-09-19;2;345;1012
2016-09-19;2016-09-19;345;230;1013
2016-09-19;2016-09-19;457;505;1014
2016-09-19;2016-09-19;737;706;1015
2016-09-20;2016-09-20;338;491;1016
2016-09-20;2016-09-20;430;40;1017
2016-09-20;2016-09-22;430;40;1018
2016-09-20;2016-09-23;377;82;1019
2016-09-20;2016-09-23;457;505;1020
2016-09-21;2016-09-21;489;489;1021
2016-09-21;2016-09-22;338;491;1022
2016-09-22;2016-09-22;96;424;1023
2016-09-22;2016-09-22;430;40;1024
2016-09-22;2016-09-22;489;489;1025
2016-09-22;2016-09-22;609;711;1026
2016-09-23;2016-09-23;96;424;1027
2016-09-23;2016-09-23;338;491;1028
2016-09-23;2016-09-23;453;533;1029
2016-09-23;2016-09-23;489;489;1030
2016-09-23;2016-09-23;559;39;1031
2016-09-26;2016-09-26;96;424;1032
2016-09-26;2016-09-26;105;748;1033
2016-09-26;2016-09-26;338;491;1034
2016-09-26;2016-09-26;345;230;1035
2016-09-26;2016-09-26;675;41;1036
2016-09-26;2016-09-26;725;520;1037
2016-09-26;2016-09-28;388;201;1038
2016-09-26;2016-09-30;457;505;1039
2016-09-27;2016-09-27;93;566;1040
2016-09-27;2016-09-27;96;424;1041
2016-09-27;2016-09-27;105;748;1042
2016-09-27;2016-09-27;338;491;1043
2016-09-27;2016-09-27;345;230;1044
2016-09-27;2016-09-27;489;489;1045
2016-09-28;2016-09-28;93;566;1046
2016-09-28;2016-09-28;338;491;1047
2016-09-28;2016-09-28;453;533;1048
2016-09-28;2016-09-28;489;489;1049
2016-09-28;2016-09-30;725;520;1050
2016-09-29;2016-09-29;2;345;1051
2016-09-29;2016-09-29;93;566;1052
2016-09-29;2016-09-29;338;491;1053
2016-09-29;2016-09-29;388;201;1054
2016-09-29;2016-09-29;489;489;1055
2016-09-29;2016-09-29;825;209;1056
2016-09-30;2016-09-30;2;345;1057
2016-09-30;2016-09-30;41;212;1058
2016-09-30;2016-09-30;93;566;1059
2016-10-01;2016-10-01;41;212;1060
2016-10-01;2016-10-01;131;755;1061
2016-10-01;2016-10-01;468;538;1062
2016-10-03;2016-10-03;2;345;1063
2016-10-03;2016-10-03;93;566;1064
2016-10-03;2016-10-03;229;269;1065
2016-10-03;2016-10-03;338;491;1066
2016-10-03;2016-10-03;489;489;1067
2016-10-04;2016-10-04;93;566;1068
2016-10-04;2016-10-04;229;269;1069
2016-10-04;2016-10-04;338;491;1070
2016-10-04;2016-10-04;345;230;1071
2016-10-04;2016-10-04;404;20;1072
2016-10-04;2016-10-04;489;489;1073
2016-10-04;2016-10-04;860;233;1074
2016-10-05;2016-10-05;2;345;1075
2016-10-05;2016-10-05;105;748;1076
2016-10-05;2016-10-05;338;491;1077
2016-10-05;2016-10-05;345;230;1078
2016-10-05;2016-10-05;468;538;1079
2016-10-05;2016-10-05;489;489;1080
2016-10-05;2016-10-05;491;58;1081
2016-10-05;2016-10-05;725;520;1082
2016-10-05;2016-10-05;825;209;1083
2016-10-05;2016-10-06;41;212;1084
2016-10-06;2016-10-06;2;345;1085
2016-10-06;2016-10-06;229;269;1086
2016-10-06;2016-10-06;338;491;1087
2016-10-06;2016-10-06;345;230;1088
2016-10-06;2016-10-06;468;538;1089
2016-10-06;2016-10-06;489;489;1090
2016-10-06;2016-10-06;491;58;1091
2016-10-06;2016-10-06;605;29;1092
2016-10-06;2016-10-06;725;520;1093
2016-10-06;2016-10-06;825;209;1094
2016-10-07;2016-10-07;41;212;1095
2016-10-07;2016-10-07;338;491;1096
2016-10-07;2016-10-07;345;230;1097
2016-10-07;2016-10-07;468;538;1098
2016-10-07;2016-10-07;491;58;1099
2016-10-07;2016-10-07;725;520;1100
2016-10-08;2016-10-08;5;632;1101
2016-10-08;2016-10-08;635;643;1102
2016-10-10;2016-10-10;2;345;1103
2016-10-10;2016-10-10;5;632;1104
2016-10-10;2016-10-10;41;212;1105
2016-10-10;2016-10-10;229;269;1106
2016-10-10;2016-10-10;284;559;1107
2016-10-10;2016-10-10;491;58;1108
2016-10-10;2016-10-10;560;293;1109
2016-10-10;2016-10-10;725;520;1110
2016-10-10;2016-10-13;609;711;1111
2016-10-11;2016-10-11;2;345;1112
2016-10-11;2016-10-11;41;212;1113
2016-10-11;2016-10-11;404;20;1114
2016-10-11;2016-10-11;560;293;1115
2016-10-11;2016-10-11;797;739;1116
2016-10-12;2016-10-12;5;632;1117
2016-10-12;2016-10-12;41;212;1118
2016-10-12;2016-10-12;284;559;1119
2016-10-12;2016-10-12;770;101;1120
2016-10-12;2016-10-12;797;739;1121
2016-10-12;2016-10-13;560;293;1122
2016-10-13;2016-10-13;2;345;1123
2016-10-13;2016-10-13;5;632;1124
2016-10-13;2016-10-13;41;212;1125
2016-10-13;2016-10-13;229;269;1126
2016-10-13;2016-10-13;392;457;1127
2016-10-13;2016-10-13;560;293;1128
2016-10-13;2016-10-13;725;520;1129
2016-10-13;2016-10-13;770;101;1130
2016-10-14;2016-10-14;2;345;1131
2016-10-14;2016-10-14;189;554;1132
2016-10-14;2016-10-14;284;559;1133
2016-10-14;2016-10-14;392;457;1134
2016-10-14;2016-10-14;491;58;1135
2016-10-14;2016-10-14;560;293;1136
2016-10-14;2016-10-14;725;520;1137
2016-10-14;2016-10-14;770;101;1138
2016-10-15;2016-10-15;5;632;1139
2016-10-15;2016-10-15;189;554;1140
2016-10-15;2016-10-15;770;101;1141
2016-10-17;2016-10-17;5;632;1142
2016-10-17;2016-10-18;2;345;1143
2016-10-17;2016-10-18;284;559;1144
2016-10-17;2016-10-19;156;229;1145
2016-10-18;2016-10-18;284;559;1146
2016-10-18;2016-10-18;468;538;1147
2016-10-18;2016-10-18;491;58;1148
2016-10-18;2016-10-18;609;711;1149
2016-10-18;2016-10-20;388;201;1150
2016-10-19;2016-10-19;491;58;1151
2016-10-19;2016-10-19;765;170;1152
2016-10-19;2016-10-19;770;101;1153
2016-10-20;2016-10-20;284;559;1154
2016-10-20;2016-10-20;388;201;1155
2016-10-20;2016-10-20;765;170;1156
2016-10-20;2016-10-20;770;101;1157
2016-10-21;2016-10-21;609;711;1158
2016-10-21;2016-10-21;765;170;1159
2016-10-21;2016-10-21;770;101;1160
2016-10-21;2016-10-22;388;201;1161
2016-10-22;2016-10-22;765;170;1162
2016-10-22;2016-10-22;770;101;1163
2016-10-23;2016-10-23;765;170;1164
2016-10-23;2016-10-23;770;101;1165
2016-10-24;2016-10-24;229;269;1166
2016-10-24;2016-10-24;465;113;1167
2016-10-24;2016-10-24;529;728;1168
2016-10-24;2016-10-24;609;711;1169
2016-10-24;2016-10-25;229;269;1170
2016-10-24;2016-10-25;609;711;1171
2016-10-24;2016-10-28;725;520;1172
2016-10-25;2016-10-25;388;201;1173
2016-10-25;2016-10-25;409;174;1174
2016-10-25;2016-10-26;465;113;1175
2016-10-26;2016-10-26;609;711;1176
2016-10-26;2016-10-27;409;174;1177
2016-10-27;2016-10-27;45;251;1178
2016-10-27;2016-10-27;465;113;1179
2016-10-27;2016-10-27;493;373;1180
2016-10-27;2016-10-28;156;229;1181
2016-10-27;2016-10-28;609;711;1182
2016-10-28;2016-10-28;409;174;1183
2016-10-28;2016-10-28;588;537;1184
2016-10-29;2016-10-29;493;373;1185
2016-10-29;2016-10-29;588;537;1186
2016-10-31;2016-10-31;156;229;1187
2016-10-31;2016-10-31;229;269;1188
2016-10-31;2016-10-31;465;113;1189
2016-10-31;2016-10-31;588;537;1190
2016-10-31;2016-10-31;609;711;1191
2016-10-31;2016-10-31;745;474;1192
2016-10-31;2016-11-04;45;251;1193
2016-11-01;2016-11-01;229;269;1194
2016-11-01;2016-11-01;404;20;1195
2016-11-01;2016-11-01;465;113;1196
2016-11-02;2016-11-02;119;565;1197
2016-11-02;2016-11-02;229;269;1198
2016-11-02;2016-11-02;377;82;1199
2016-11-02;2016-11-02;402;70;1200
2016-11-02;2016-11-02;432;753;1201
2016-11-02;2016-11-02;465;113;1202
2016-11-02;2016-11-02;609;711;1203
2016-11-02;2016-11-03;404;20;1204
2016-11-02;2016-11-04;156;229;1205
2016-11-02;2016-11-04;409;174;1206
2016-11-02;2016-11-10;588;537;1207
2016-11-03;2016-11-03;229;269;1208
2016-11-03;2016-11-03;432;753;1209
2016-11-03;2016-11-03;529;728;1210
2016-11-04;2016-11-04;119;565;1211
2016-11-04;2016-11-04;229;269;1212
2016-11-04;2016-11-04;339;433;1213
2016-11-04;2016-11-04;465;113;1214
2016-11-04;2016-11-04;529;728;1215
2016-11-04;2016-11-04;725;520;1216
2016-11-04;2016-11-05;432;753;1217
2016-11-04;2016-11-05;609;711;1218
2016-11-05;2016-11-05;338;491;1219
2016-11-07;2016-11-07;119;565;1220
2016-11-07;2016-11-07;156;229;1221
2016-11-07;2016-11-07;229;269;1222
2016-11-07;2016-11-07;338;491;1223
2016-11-07;2016-11-07;432;753;1224
2016-11-07;2016-11-07;529;728;1225
2016-11-07;2016-11-08;609;711;1226
2016-11-07;2016-11-10;823;441;1227
2016-11-07;2016-11-11;45;251;1228
2016-11-07;2016-11-11;409;174;1229
2016-11-08;2016-11-08;338;491;1230
2016-11-08;2016-11-08;377;82;1231
2016-11-08;2016-11-08;432;753;1232
2016-11-08;2016-11-09;119;565;1233
2016-11-08;2016-11-09;156;229;1234
2016-11-09;2016-11-09;338;491;1235
2016-11-09;2016-11-09;377;82;1236
2016-11-09;2016-11-09;432;753;1237
2016-11-09;2016-11-09;465;113;1238
2016-11-09;2016-11-09;529;728;1239
2016-11-09;2016-11-09;609;711;1240
2016-11-09;2016-11-09;775;88;1241
2016-11-09;2016-11-10;153;114;1242
2016-11-10;2016-11-10;156;229;1243
2016-11-10;2016-11-10;339;433;1244
2016-11-10;2016-11-10;432;753;1245
2016-11-10;2016-11-10;529;728;1246
2016-11-10;2016-11-10;609;711;1247
2016-11-11;2016-11-11;433;214;1248
2016-11-12;2016-11-12;667;108;1249
2016-11-12;2016-11-24;588;537;1250
2016-11-14;2016-11-14;119;565;1251
2016-11-14;2016-11-14;156;229;1252
2016-11-14;2016-11-14;392;457;1253
2016-11-14;2016-11-14;404;20;1254
2016-11-14;2016-11-14;467;526;1255
2016-11-14;2016-11-14;529;728;1256
2016-11-14;2016-11-14;823;441;1257
2016-11-14;2016-11-15;45;251;1258
2016-11-14;2016-11-15;432;753;1259
2016-11-14;2016-11-16;45;251;1260
2016-11-14;2016-11-18;409;174;1261
2016-11-15;2016-11-15;156;229;1262
2016-11-15;2016-11-15;467;526;1263
2016-11-15;2016-11-15;529;728;1264
2016-11-15;2016-11-15;609;711;1265
2016-11-15;2016-11-15;823;441;1266
2016-11-15;2016-11-16;433;214;1267
2016-11-15;2016-11-18;119;565;1268
2016-11-16;2016-11-16;45;251;1269
2016-11-16;2016-11-16;156;229;1270
2016-11-16;2016-11-16;339;433;1271
2016-11-16;2016-11-16;467;526;1272
2016-11-16;2016-11-16;529;728;1273
2016-11-16;2016-11-17;467;526;1274
2016-11-17;2016-11-17;156;229;1275
2016-11-17;2016-11-17;229;269;1276
2016-11-17;2016-11-17;433;214;1277
2016-11-18;2016-11-18;156;229;1278
2016-11-18;2016-11-18;229;269;1279
2016-11-18;2016-11-18;407;42;1280
2016-11-18;2016-11-18;433;214;1281
2016-11-18;2016-11-18;467;526;1282
2016-11-18;2016-11-18;529;728;1283
2016-11-19;2016-11-19;342;685;1284
2016-11-19;2016-11-19;433;214;1285
2016-11-21;2016-11-21;45;251;1286
2016-11-21;2016-11-21;78;477;1287
2016-11-21;2016-11-21;229;269;1288
2016-11-21;2016-11-21;324;754;1289
2016-11-21;2016-11-21;467;526;1290
2016-11-21;2016-11-21;529;728;1291
2016-11-21;2016-11-21;568;680;1292
2016-11-21;2016-11-21;609;711;1293
2016-11-21;2016-11-21;675;41;1294
2016-11-21;2016-11-21;823;441;1295
2016-11-21;2016-11-25;409;174;1296
2016-11-22;2016-11-22;529;728;1297
2016-11-22;2016-11-22;823;441;1298
2016-11-22;2016-11-23;45;251;1299
2016-11-22;2016-11-23;467;526;1300
2016-11-22;2016-11-24;467;526;1301
2016-11-23;2016-11-23;339;433;1302
2016-11-23;2016-11-23;529;728;1303
2016-11-23;2016-11-23;568;680;1304
2016-11-23;2016-11-23;775;88;1305
2016-11-23;2016-11-23;823;441;1306
2016-11-23;2016-11-25;78;477;1307
2016-11-24;2016-11-24;156;229;1308
2016-11-24;2016-11-24;324;754;1309
2016-11-24;2016-11-24;467;526;1310
2016-11-24;2016-11-24;568;680;1311
2016-11-24;2016-11-24;609;711;1312
2016-11-24;2016-11-24;775;88;1313
2016-11-24;2016-11-25;529;728;1314
2016-11-24;2016-11-29;119;565;1315
2016-11-25;2016-11-25;40;115;1316
2016-11-25;2016-11-25;45;251;1317
2016-11-25;2016-11-25;156;229;1318
2016-11-25;2016-11-25;339;433;1319
2016-11-25;2016-11-25;433;214;1320
2016-11-25;2016-11-25;588;537;1321
2016-11-25;2016-11-25;823;441;1322
2016-11-26;2016-11-26;433;214;1323
2016-11-28;2016-11-28;78;477;1324
2016-11-28;2016-11-28;432;753;1325
2016-11-28;2016-11-28;532;471;1326
2016-11-28;2016-12-01;409;174;1327
2016-11-28;2016-12-01;433;214;1328
