date_de_debut;date_de_fin;fk_oeuvre;realisateur_ice;id_periode
2016-05-17;2016-05-18;681;dany boon;546
2016-05-17;2016-05-20;153;christophe campos;547
2016-05-18;2016-05-18;681;dany boon;548
2016-05-18;2016-05-19;82;aditya chopra;549
2016-05-19;2016-05-19;653;melanie laurent;550
2016-05-19;2016-05-27;332;denis thybaud;551
2016-05-20;2016-05-20;418;martin provost;552
2016-05-20;2016-05-20;588;gabriel laferriere;553
2016-05-20;2016-05-20;653;melanie laurent;554
2016-05-20;2016-05-21;64;albert dupontel;555
2016-05-20;2016-05-21;82;aditya chopra;556
2016-05-23;2016-05-23;82;aditya chopra;557
2016-05-23;2016-05-23;229;frederic jardin;558
2016-05-23;2016-05-23;332;denis thybaud;559
2016-05-23;2016-05-23;530;leo karmann;560
2016-05-23;2016-05-23;622;carine tardieu;561
2016-05-23;2016-05-23;696;shujaat saudagar;562
2016-05-23;2016-05-23;763;dan zeff;563
2016-05-23;2016-05-24;153;christophe campos;564
2016-05-23;2016-05-27;588;gabriel laferriere;565
2016-05-24;2016-05-24;418;martin provost;566
2016-05-24;2016-05-24;530;leo karmann;567
2016-05-24;2016-05-24;763;dan zeff;568
2016-05-24;2016-05-24;850;jean francois davy;569
2016-05-24;2016-05-25;82;aditya chopra;570
2016-05-25;2016-05-25;35;philippe lacheau;571
2016-05-25;2016-05-25;229;frederic jardin;572
2016-05-26;2016-05-26;82;aditya chopra;573
2016-05-26;2016-05-26;90;mamane;574
2016-05-26;2016-05-26;733;jouy samuel;575
2016-05-26;2016-05-26;850;jean francois davy;576
2016-05-26;2016-05-27;35;philippe lacheau;577
2016-05-26;2016-05-27;697;jacques doillon;578
2016-05-26;2016-06-14;229;frederic jardin;579
2016-05-27;2016-05-27;82;aditya chopra;580
2016-05-27;2016-05-27;90;mamane;581
2016-05-27;2016-05-27;153;christophe campos;582
2016-05-27;2016-05-27;177;cyril mennegun;583
2016-05-27;2016-05-27;850;jean francois davy;584
2016-05-29;2016-06-03;697;jacques doillon;585
2016-05-30;2016-05-30;82;aditya chopra;586
2016-05-30;2016-05-30;229;frederic jardin;587
2016-05-30;2016-05-30;850;jean francois davy;588
2016-05-30;2016-05-31;128;sou abadi;589
2016-05-30;2016-06-01;177;cyril mennegun;590
2016-05-30;2016-06-01;850;jean francois davy;591
2016-05-31;2016-05-31;82;aditya chopra;592
2016-05-31;2016-05-31;128;sou abadi;593
2016-05-31;2016-05-31;681;dany boon;594
2016-05-31;2016-05-31;850;jean francois davy;595
2016-06-01;2016-06-01;82;aditya chopra;596
2016-06-01;2016-06-01;332;denis thybaud;597
2016-06-01;2016-06-01;850;jean francois davy;598
2016-06-02;2016-06-02;82;aditya chopra;599
2016-06-02;2016-06-03;177;cyril mennegun;600
2016-06-02;2016-06-03;850;jean francois davy;601
2016-06-03;2016-06-03;82;aditya chopra;602
2016-06-03;2016-06-03;332;denis thybaud;603
2016-06-03;2016-06-03;850;jean francois davy;604
2016-06-04;2016-06-04;127;arnaud malherbe;605
2016-06-06;2016-06-06;332;denis thybaud;606
2016-06-06;2016-06-06;557;valerie lemercier;607
2016-06-06;2016-06-06;588;gabriel laferriere;608
2016-06-06;2016-06-07;850;jean francois davy;609
2016-06-07;2016-06-07;258;erick zonca;610
2016-06-07;2016-06-07;538;franchin dom;611
2016-06-07;2016-06-07;588;gabriel laferriere;612
2016-06-07;2016-06-08;405;rachid hami;613
2016-06-08;2016-06-08;850;jean francois davy;614
2016-06-08;2016-06-10;332;denis thybaud;615
2016-06-09;2016-06-09;405;rachid hami;616
2016-06-09;2016-06-09;557;valerie lemercier;617
2016-06-09;2016-06-09;850;jean francois davy;618
2016-06-10;2016-06-10;405;rachid hami;619
2016-06-10;2016-06-10;427;gabriel aghion;620
2016-06-10;2016-06-10;557;valerie lemercier;621
2016-06-13;2016-06-13;538;franchin dom;622
2016-06-13;2016-06-13;753;noemie saglio;623
2016-06-13;2016-06-14;405;rachid hami;624
2016-06-14;2016-06-14;538;franchin dom;625
2016-06-15;2016-06-15;229;frederic jardin;626
2016-06-15;2016-06-15;405;rachid hami;627
2016-06-15;2016-06-15;834;thierry de perreti;628
2016-06-15;2016-06-17;427;gabriel aghion;629
2016-06-16;2016-06-16;221;cyprien vial;630
2016-06-16;2016-06-16;405;rachid hami;631
2016-06-16;2016-06-16;834;thierry de perreti;632
2016-06-16;2016-06-16;850;jean francois davy;633
2016-06-16;2016-06-17;834;thierry de perreti;634
2016-06-17;2016-06-17;405;rachid hami;635
2016-06-17;2016-06-17;834;thierry de perreti;636
2016-06-18;2016-06-18;850;jean francois davy;637
2016-06-20;2016-06-20;229;frederic jardin;638
2016-06-20;2016-06-20;427;gabriel aghion;639
2016-06-20;2016-06-20;732;dominique farrugia;640
2016-06-20;2016-06-23;221;cyprien vial;641
2016-06-21;2016-06-21;127;arnaud malherbe;642
2016-06-21;2016-06-21;732;dominique farrugia;643
2016-06-21;2016-06-24;427;gabriel aghion;644
2016-06-22;2016-06-22;127;arnaud malherbe;645
2016-06-22;2016-06-22;405;rachid hami;646
2016-06-22;2016-06-23;732;dominique farrugia;647
2016-06-22;2016-06-24;459;colombe savignac;648
2016-06-23;2016-06-23;405;rachid hami;649
2016-06-24;2016-06-24;221;cyprien vial;650
2016-06-24;2016-06-24;732;dominique farrugia;651
2016-06-27;2016-06-27;351;philippe garrel;652
2016-06-27;2016-06-27;405;rachid hami;653
2016-06-27;2016-06-27;503;elodie faure boulue;654
2016-06-27;2016-06-27;732;dominique farrugia;655
2016-06-27;2016-07-02;459;colombe savignac;656
2016-06-28;2016-06-28;82;aditya chopra;657
2016-06-28;2016-06-28;229;frederic jardin;658
2016-06-28;2016-06-28;332;philippe proteau;659
2016-06-28;2016-06-28;405;rachid hami;660
2016-06-28;2016-06-28;444;e tolenado o nakache;661
2016-06-28;2016-07-02;221;cyprien vial;662
2016-06-29;2016-06-29;405;rachid hami;663
2016-06-29;2016-06-29;444;e tolenado o nakache;664
2016-06-30;2016-06-30;405;rachid hami;665
2016-07-01;2016-07-01;127;arnaud malherbe;666
2016-07-01;2016-07-01;351;philippe garrel;667
2016-07-02;2016-07-02;5;robin campillo;668
2016-07-02;2016-07-02;127;arnaud malherbe;669
2016-07-03;2016-07-03;803;samba mballo;670
2016-07-04;2016-07-04;351;philippe garrel;671
2016-07-04;2016-07-04;358;charlotte brandstrom;672
2016-07-04;2016-07-08;405;rachid hami;673
2016-07-05;2016-07-05;221;cyprien vial;674
2016-07-05;2016-07-05;459;colombe savignac;675
2016-07-05;2016-07-05;732;dominique farrugia;676
2016-07-05;2016-07-05;803;samba mballo;677
2016-07-05;2016-07-06;732;dominique farrugia;678
2016-07-05;2016-07-07;221;cyprien vial;679
2016-07-06;2016-07-06;221;cyprien vial;680
2016-07-06;2016-07-06;351;philippe garrel;681
2016-07-06;2016-07-06;459;colombe savignac;682
2016-07-06;2016-07-06;753;noemie saglio;683
2016-07-07;2016-07-07;221;cyprien vial;684
2016-07-07;2016-07-07;351;philippe garrel;685
2016-07-07;2016-07-07;732;dominique farrugia;686
2016-07-08;2016-07-08;337;xavier legrand;687
2016-07-08;2016-07-08;427;gabriel aghion;688
2016-07-08;2016-07-08;732;dominique farrugia;689
2016-07-09;2016-07-09;803;samba mballo;690
2016-07-11;2016-07-11;67;stephane kazandjian;691
2016-07-11;2016-07-11;153;christophe campos;692
2016-07-11;2016-07-11;221;cyprien vial;693
2016-07-11;2016-07-11;332;philippe proteau;694
2016-07-11;2016-07-11;493;julien hallard;695
2016-07-11;2016-07-11;732;dominique farrugia;696
2016-07-11;2016-07-11;753;noemie saglio;697
2016-07-11;2016-07-13;153;christophe campos;698
2016-07-11;2016-07-15;405;rachid hami;699
2016-07-12;2016-07-12;67;stephane kazandjian;700
2016-07-12;2016-07-12;351;philippe garrel;701
2016-07-12;2016-07-12;358;charlotte brandstrom;702
2016-07-12;2016-07-12;732;dominique farrugia;703
2016-07-13;2016-07-13;427;gabriel aghion;704
2016-07-13;2016-07-13;493;julien hallard;705
2016-07-13;2016-07-13;732;dominique farrugia;706
2016-07-13;2016-07-13;753;noemie saglio;707
2016-07-15;2016-07-15;351;philippe garrel;708
2016-07-15;2016-07-15;358;charlotte brandstrom;709
2016-07-17;2016-07-17;351;philippe garrel;710
2016-07-18;2016-07-18;364;eric delavaine;711
2016-07-18;2016-07-18;405;rachid hami;712
2016-07-18;2016-07-19;263;james foley;713
2016-07-18;2016-07-19;332;philippe proteau;714
2016-07-18;2016-07-19;753;noemie saglio;715
2016-07-18;2016-07-22;405;rachid hami;716
2016-07-18;2016-07-22;478;jeremie renier;717
2016-07-19;2016-07-19;67;stephane kazandjian;718
2016-07-19;2016-07-19;237;kim nguyen;719
2016-07-19;2016-07-19;405;rachid hami;720
2016-07-19;2016-07-19;427;gabriel aghion;721
2016-07-19;2016-07-19;667;simon astier;722
2016-07-19;2016-07-20;229;frederic jardin;723
2016-07-19;2016-07-20;263;james foley;724
2016-07-19;2016-07-21;364;eric delavaine;725
2016-07-20;2016-07-20;67;stephane kazandjian;726
2016-07-20;2016-07-20;351;philippe garrel;727
2016-07-20;2016-07-20;427;gabriel aghion;728
2016-07-20;2016-07-20;543;amanda sthers;729
2016-07-20;2016-07-20;753;noemie saglio;730
2016-07-21;2016-07-21;229;frederic jardin;731
2016-07-21;2016-07-21;332;philippe proteau;732
2016-07-21;2016-07-21;351;philippe garrel;733
2016-07-21;2016-07-21;405;rachid hami;734
2016-07-21;2016-07-21;427;gabriel aghion;735
2016-07-21;2016-07-22;102;p de chauveron;736
2016-07-22;2016-07-22;221;cyprien vial;737
2016-07-22;2016-07-22;543;amanda sthers;738
2016-07-22;2016-07-23;427;gabriel aghion;739
2016-07-22;2016-07-29;364;eric delavaine;740
2016-07-24;2016-07-24;351;philippe garrel;741
2016-07-25;2016-07-25;67;stephane kazandjian;742
2016-07-25;2016-07-25;405;rachid hami;743
2016-07-25;2016-07-25;444;e tolenado o nakache;744
2016-07-25;2016-07-25;457;michel hazanavicius;745
2016-07-25;2016-07-25;543;amanda sthers;746
2016-07-25;2016-07-28;478;jeremie renier;747
2016-07-25;2016-07-29;229;frederic jardin;748
2016-07-25;2016-07-29;336;reem kherici;749
2016-07-25;2016-07-29;405;rachid hami;750
2016-07-26;2016-07-27;221;cyprien vial;751
2016-07-26;2016-07-27;457;michel hazanavicius;752
2016-07-26;2016-07-27;543;amanda sthers;753
2016-07-27;2016-07-27;457;michel hazanavicius;754
2016-07-27;2016-07-29;493;julien hallard;755
2016-07-28;2016-07-28;457;michel hazanavicius;756
2016-07-28;2016-07-28;753;noemie saglio;757
2016-07-29;2016-07-29;336;reem kherici;758
2016-07-29;2016-07-29;351;philippe garrel;759
2016-07-29;2016-07-29;478;jeremie renier;760
2016-07-29;2016-07-29;559;anne fontaine;761
2016-07-29;2016-07-29;753;noemie saglio;762
2016-07-30;2016-07-30;220;sadam siddig;763
2016-07-30;2016-07-30;229;frederic jardin;764
2016-07-30;2016-07-30;559;anne fontaine;765
2016-08-01;2016-08-01;405;rachid hami;766
2016-08-01;2016-08-01;426;cedric ido;767
2016-08-01;2016-08-01;448;agnes obdia;768
2016-08-01;2016-08-01;478;jeremie renier;769
2016-08-01;2016-08-02;97;nath dumont;770
2016-08-01;2016-08-02;364;eric delavaine;771
2016-08-01;2016-08-02;457;michel hazanavicius;772
2016-08-01;2016-08-03;229;frederic jardin;773
2016-08-01;2016-08-03;753;noemie saglio;774
2016-08-01;2016-08-05;405;rachid hami;775
2016-08-02;2016-08-02;405;rachid hami;776
2016-08-02;2016-08-02;426;cedric ido;777
2016-08-02;2016-08-02;459;colombe savignac;778
2016-08-02;2016-08-03;459;colombe savignac;779
2016-08-03;2016-08-03;97;nath dumont;780
2016-08-03;2016-08-03;284;olivier ayache vidal;781
2016-08-03;2016-08-03;364;eric delavaine;782
2016-08-03;2016-08-03;426;cedric ido;783
2016-08-03;2016-08-03;457;michel hazanavicius;784
2016-08-03;2016-08-05;459;colombe savignac;785
2016-08-04;2016-08-04;97;nath dumont;786
2016-08-04;2016-08-04;426;cedric ido;787
2016-08-04;2016-08-04;685;hall hartley;788
2016-08-04;2016-08-04;753;noemie saglio;789
2016-08-05;2016-08-05;97;nath dumont;790
2016-08-05;2016-08-05;364;eric delavaine;791
2016-08-05;2016-08-05;426;cedric ido;792
2016-08-05;2016-08-05;457;michel hazanavicius;793
2016-08-05;2016-08-05;459;colombe savignac;794
2016-08-05;2016-08-05;478;jeremie renier;795
2016-08-05;2016-08-05;685;hall hartley;796
2016-08-05;2016-08-05;753;noemie saglio;797
2016-08-08;2016-08-08;95;pascal sid;798
2016-08-08;2016-08-08;269;romain levy;799
2016-08-08;2016-08-08;336;reem kherici;800
2016-08-08;2016-08-08;364;eric delavaine;801
2016-08-08;2016-08-08;426;cedric ido;802
2016-08-08;2016-08-08;457;michel hazanavicius;803
2016-08-08;2016-08-08;478;jeremie renier;804
2016-08-08;2016-08-08;732;dominique farrugia;805
2016-08-08;2016-08-09;229;frederic jardin;806
2016-08-08;2016-08-12;97;nath dumont;807
2016-08-09;2016-08-09;336;reem kherici;808
2016-08-09;2016-08-09;364;eric delavaine;809
2016-08-09;2016-08-10;269;romain levy;810
2016-08-09;2016-08-10;457;michel hazanavicius;811
2016-08-09;2016-08-11;426;cedric ido;812
2016-08-10;2016-08-10;305;michel reilhac;813
2016-08-10;2016-08-11;555;tarek boudali;814
2016-08-10;2016-08-12;336;reem kherici;815
2016-08-11;2016-08-11;305;michel reilhac;816
2016-08-11;2016-08-11;453;nicolas bary;817
2016-08-11;2016-08-11;457;michel hazanavicius;818
2016-08-11;2016-08-12;269;romain levy;819
2016-08-12;2016-08-12;336;reem kherici;820
2016-08-12;2016-08-12;364;eric delavaine;821
2016-08-12;2016-08-12;426;cedric ido;822
2016-08-12;2016-08-12;457;michel hazanavicius;823
2016-08-12;2016-08-12;478;jeremie renier;824
2016-08-13;2016-08-13;269;romain levy;825
2016-08-13;2016-08-13;388;emmanuel finkiel;826
2016-08-15;2016-08-15;97;nath dumont;827
2016-08-15;2016-08-15;543;amanda sthers;828
2016-08-15;2016-08-16;426;cedric ido;829
2016-08-15;2016-08-18;97;nath dumont;830
2016-08-16;2016-08-16;269;romain levy;831
2016-08-16;2016-08-16;344;lorraine levy;832
2016-08-16;2016-08-16;364;eric delavaine;833
2016-08-16;2016-08-16;388;emmanuel finkiel;834
2016-08-16;2016-08-16;426;cedric ido;835
2016-08-16;2016-08-16;825;eric guirado;836
2016-08-16;2016-08-17;202;fabien gorgeart;837
2016-08-16;2016-08-17;457;michel hazanavicius;838
2016-08-16;2016-08-18;493;julien hallard;839
2016-08-17;2016-08-17;5;robin campillo;840
2016-08-17;2016-08-17;111;teddy lussi modeste;841
2016-08-17;2016-08-17;364;eric delavaine;842
2016-08-17;2016-08-17;388;emmanuel finkiel;843
2016-08-17;2016-08-17;426;cedric ido;844
2016-08-18;2016-08-18;5;robin campillo;845
2016-08-18;2016-08-18;111;teddy lussi modeste;846
2016-08-18;2016-08-18;286;non communique;847
2016-08-18;2016-08-18;336;reem kherici;848
2016-08-18;2016-08-18;426;cedric ido;849
2016-08-18;2016-08-18;457;michel hazanavicius;850
2016-08-19;2016-08-19;5;robin campillo;851
2016-08-19;2016-08-19;97;nath dumont;852
2016-08-19;2016-08-19;111;teddy lussi modeste;853
2016-08-19;2016-08-19;202;fabien gorgeart;854
2016-08-19;2016-08-19;286;non communique;855
2016-08-19;2016-08-19;336;reem kherici;856
2016-08-19;2016-08-19;426;cedric ido;857
2016-08-19;2016-08-19;457;michel hazanavicius;858
2016-08-22;2016-08-22;97;nath dumont;859
2016-08-22;2016-08-22;153;christophe campos;860
2016-08-22;2016-08-22;269;romain levy;861
2016-08-22;2016-08-22;336;reem kherici;862
2016-08-22;2016-08-22;364;eric delavaine;863
2016-08-22;2016-08-22;457;michel hazanavicius;864
2016-08-22;2016-08-22;489;maurice barthelemy;865
2016-08-22;2016-08-22;493;julien hallard;866
2016-08-22;2016-08-23;111;teddy lussi modeste;867
2016-08-22;2016-08-23;737;thomas langmann;868
2016-08-22;2016-08-24;426;cedric ido;869
2016-08-22;2016-08-26;605;andre techine;870
2016-08-22;2016-08-29;153;christophe campos;871
2016-08-23;2016-08-23;153;christophe campos;872
2016-08-23;2016-08-23;457;michel hazanavicius;873
2016-08-23;2016-08-23;489;maurice barthelemy;874
2016-08-23;2016-08-23;508;alexei popogrebsky;875
2016-08-23;2016-08-23;560;guillaume gallienne;876
2016-08-23;2016-08-23;777;nathan silver;877
2016-08-23;2016-08-24;5;robin campillo;878
2016-08-23;2016-08-24;269;romain levy;879
2016-08-23;2016-08-26;364;eric delavaine;880
2016-08-24;2016-08-24;111;teddy lussi modeste;881
2016-08-24;2016-08-24;388;emmanuel finkiel;882
2016-08-24;2016-08-24;457;michel hazanavicius;883
2016-08-24;2016-08-24;493;julien hallard;884
2016-08-24;2016-08-25;489;maurice barthelemy;885
2016-08-24;2016-08-25;737;thomas langmann;886
2016-08-25;2016-08-25;5;robin campillo;887
2016-08-25;2016-08-25;111;teddy lussi modeste;888
2016-08-25;2016-08-25;426;cedric ido;889
2016-08-25;2016-08-25;555;tarek boudali;890
2016-08-25;2016-08-25;777;nathan silver;891
2016-08-25;2016-08-26;388;emmanuel finkiel;892
2016-08-25;2016-08-26;453;nicolas bary;893
2016-08-26;2016-08-26;111;teddy lussi modeste;894
2016-08-26;2016-08-26;269;romain levy;895
2016-08-26;2016-08-26;457;michel hazanavicius;896
2016-08-26;2016-08-26;489;maurice barthelemy;897
2016-08-26;2016-08-26;493;julien hallard;898
2016-08-26;2016-08-26;555;tarek boudali;899
2016-08-26;2016-08-26;559;anne fontaine;900
2016-08-26;2016-08-26;737;thomas langmann;901
2016-08-27;2016-08-27;559;anne fontaine;902
2016-08-28;2016-08-28;614;alan swyer;903
2016-08-29;2016-08-29;111;teddy lussi modeste;904
2016-08-29;2016-08-29;364;eric delavaine;905
2016-08-29;2016-08-29;388;emmanuel finkiel;906
2016-08-29;2016-08-29;543;amanda sthers;907
2016-08-29;2016-08-29;559;anne fontaine;908
2016-08-29;2016-08-29;605;andre techine;909
2016-08-29;2016-08-29;614;alan swyer;910
2016-08-29;2016-08-29;737;thomas langmann;911
2016-08-29;2016-08-30;555;tarek boudali;912
2016-08-29;2016-08-31;493;julien hallard;913
2016-08-29;2016-09-02;5;robin campillo;914
2016-08-30;2016-08-30;111;teddy lussi modeste;915
2016-08-30;2016-08-30;364;eric delavaine;916
2016-08-30;2016-08-30;388;emmanuel finkiel;917
2016-08-30;2016-08-30;543;amanda sthers;918
2016-08-30;2016-08-30;559;anne fontaine;919
2016-08-30;2016-08-30;737;thomas langmann;920
2016-08-30;2016-08-31;153;christophe campos;921
2016-08-30;2016-09-01;202;fabien gorgeart;922
2016-08-31;2016-08-31;111;teddy lussi modeste;923
2016-08-31;2016-08-31;388;emmanuel finkiel;924
2016-08-31;2016-08-31;555;tarek boudali;925
2016-08-31;2016-08-31;737;thomas langmann;926
2016-08-31;2016-08-31;777;nathan silver;927
2016-08-31;2016-09-02;364;eric delavaine;928
2016-09-01;2016-09-01;153;christophe campos;929
2016-09-01;2016-09-01;737;thomas langmann;930
2016-09-01;2016-09-02;111;teddy lussi modeste;931
2016-09-02;2016-09-02;153;christophe campos;932
2016-09-02;2016-09-02;388;emmanuel finkiel;933
2016-09-02;2016-09-02;555;tarek boudali;934
2016-09-02;2016-09-02;559;anne fontaine;935
2016-09-02;2016-09-02;737;thomas langmann;936
2016-09-03;2016-09-03;777;nathan silver;937
2016-09-04;2016-09-04;717;lee sang yeop;938
2016-09-05;2016-09-05;2;jeanne herry;939
2016-09-05;2016-09-05;111;teddy lussi modeste;940
2016-09-05;2016-09-05;202;fabien gorgeart;941
2016-09-05;2016-09-05;229;frederic mermoud;942
2016-09-05;2016-09-05;388;emmanuel finkiel;943
2016-09-05;2016-09-05;489;maurice barthelemy;944
2016-09-05;2016-09-05;491;arnaud despleschin;945
2016-09-05;2016-09-05;493;julien hallard;946
2016-09-05;2016-09-05;559;anne fontaine;947
2016-09-05;2016-09-05;777;nathan silver;948
2016-09-05;2016-09-06;388;emmanuel finkiel;949
2016-09-05;2016-09-08;559;anne fontaine;950
2016-09-06;2016-09-06;2;jeanne herry;951
2016-09-06;2016-09-06;111;teddy lussi modeste;952
2016-09-06;2016-09-06;202;fabien gorgeart;953
2016-09-06;2016-09-06;491;arnaud despleschin;954
2016-09-06;2016-09-06;605;andre techine;955
2016-09-06;2016-09-06;777;nathan silver;956
2016-09-06;2016-09-08;489;maurice barthelemy;957
2016-09-07;2016-09-07;111;teddy lussi modeste;958
2016-09-07;2016-09-07;555;tarek boudali;959
2016-09-07;2016-09-07;560;guillaume gallienne;960
2016-09-07;2016-09-07;825;eric guirado;961
2016-09-07;2016-09-08;605;andre techine;962
2016-09-08;2016-09-08;111;teddy lussi modeste;963
2016-09-08;2016-09-08;345;fabrice gobert;964
2016-09-08;2016-09-08;453;nicolas bary;965
2016-09-08;2016-09-08;555;tarek boudali;966
2016-09-08;2016-09-08;560;guillaume gallienne;967
2016-09-08;2016-09-08;737;thomas langmann;968
2016-09-08;2016-09-08;777;nathan silver;969
2016-09-08;2016-09-08;825;eric guirado;970
2016-09-09;2016-09-09;5;robin campillo;971
2016-09-09;2016-09-09;111;teddy lussi modeste;972
2016-09-09;2016-09-09;153;christophe campos;973
2016-09-09;2016-09-09;345;fabrice gobert;974
2016-09-09;2016-09-09;489;maurice barthelemy;975
2016-09-09;2016-09-09;555;tarek boudali;976
2016-09-09;2016-09-09;559;anne fontaine;977
2016-09-09;2016-09-09;605;andre techine;978
2016-09-09;2016-09-09;777;nathan silver;979
2016-09-09;2016-09-10;345;fabrice gobert;980
2016-09-10;2016-09-10;605;andre techine;981
2016-09-12;2016-09-12;2;jeanne herry;982
2016-09-12;2016-09-12;5;robin campillo;983
2016-09-12;2016-09-12;153;christophe campos;984
2016-09-12;2016-09-12;345;fabrice gobert;985
2016-09-12;2016-09-12;491;arnaud despleschin;986
2016-09-12;2016-09-12;555;tarek boudali;987
2016-09-12;2016-09-14;430;anne gaelle daval;988
2016-09-12;2016-09-14;737;thomas langmann;989
2016-09-13;2016-09-13;2;jeanne herry;990
2016-09-13;2016-09-13;5;robin campillo;991
2016-09-13;2016-09-13;345;fabrice gobert;992
2016-09-13;2016-09-13;404;alexandre laurent;993
2016-09-13;2016-09-13;555;tarek boudali;994
2016-09-13;2016-09-13;605;andre techine;995
2016-09-14;2016-09-14;2;jeanne herry;996
2016-09-14;2016-09-14;5;robin campillo;997
2016-09-14;2016-09-14;338;maxime govare;998
2016-09-14;2016-09-14;555;tarek boudali;999
2016-09-14;2016-09-14;605;andre techine;1000
2016-09-14;2016-09-15;345;fabrice gobert;1001
2016-09-15;2016-09-15;2;jeanne herry;1002
